-1.5,-0.19189438960228977,-0.09890649337151033,0.3333412160169838,0.00040921140193003476,0.0034784769552319676,0.0071562664374355996,0.0019280953243696356
-1.4,-1.3110532828164105,-0.0960743747045832,0.27428746240491036,-2.8857788126794666e-05,0.002592477395913832,0.007718627573709898,0.0022896131976887207
-1.3,-1.247802632588366,-0.09890649337151033,0.31365663147963035,0.00040921140193003476,0.0030859961531616957,0.008441663320348815,0.0026511310710081795
-1.2,-1.1854960219159647,-0.10409871092754415,0.24897871085687887,0.0005343740276606823,0.0021600235995702113,0.006834917216707109,0.002169107239915817
-1.1,-1.5107176488347869,-0.10551477026100772,0.2799116294155753,0.0005343740276606823,0.0023221265156523297,0.008682675235894622,0.0024502878080529663
-1.0,-1.163311092358368,-0.11684324492871627,0.2967841304476094,0.00040921140193003476,0.0017275698032265903,0.00595120685970432,0.004217708522058543
-0.9,-1.084483789462222,-0.1187313240400003,0.23210620982485788,-2.8857788126794666e-05,-0.00021041604909476617,0.006754579911525173,0.002128938587324849
-0.8,-0.8782111465543483,-0.12061940315128651,0.27709954591024283,0.00040921140193003476,0.0005845436950720579,0.008200651404802634,0.003012648944327451
-0.7,-1.0420020094583127,-0.12439556137385677,0.2630391283835543,0.00015888615046903102,0.00265354235681777,0.007557952963345652,0.0029323116391455147
-0.6,-1.026897376568034,-0.12486758115167722,0.27709954591024283,-2.8857788126794666e-05,-0.0005551562216847029,0.0071562664374355996,0.0020084326295515716
-0.5,-0.993855992120547,-0.12864373937424747,0.29115996343693135,-9.143910099226416e-05,0.0030687880041340696,0.009245036372169294,0.002088769934733694
-0.4,-1.0122647634555757,-0.12769969981860435,0.2461666273515333,0.0010976058434481594,0.0015715812095673156,0.009646722898079347,0.002128938587324849
-0.3,-0.9603425878952419,-0.12769969981860435,0.28272371292092086,0.00047179271479521294,0.0015404911029103076,0.00795963948925608,0.0022494445450979396
-0.2,-0.8867075025551298,-0.13336393715245864,0.3333412160169838,-2.8857788126794666e-05,0.0028378524919411693,0.010610770560264444,0.002369950502870843
-0.1,-1.3256858959288667,-0.12061940315128651,0.28272371292092086,0.0007221179662565081,-0.00042025959465632513,0.0057905322493404495,0.0028519743339633923
0,0.2371715884372,-0.13289191737463818,0.3164687149849628,0.0006595366533910386,0.00028366033435843225,0.009245036372169294,0.002008432629551759
0.0,-0.9103084914461921,-0.1371400953750289,0.2630391283835543,9.63048376035615e-05,0.004252344732767144,0.010932119780992561,0.00228961319768872
0.1,-0.9018121354454085,-0.12817171959642482,0.2939720469422638,0.0005343740276606823,0.003305280212545069,0.011655155527631106,0.0024904564606441203
0.2,-1.3318221530405436,-0.13194787781899506,0.2461666273515333,0.0007846992791216862,0.003977552408697626,0.011655155527631104,0.0025707937658260563
0.3,-0.8649945927753535,-0.13619605581938576,0.2658512118888999,0.0002840487761993872,0.0026851900896802785,0.011012457086174873,0.0044185517850135695
0.4,-1.2869802741475276,-0.12392354159603411,0.29959621395294184,0.00040921140193003476,0.0013795034392385759,0.00964672289807972,0.003494672775419813
0.5,-0.8829313443325617,-0.13241989759681771,0.26022704487822185,3.3723524738383424e-05,0.0029510995261337646,0.009807397508443965,0.0035750100806019353
0.6,-1.238834256809762,-0.12486758115167722,0.3108445479742848,0.00040921140193003476,0.000711672686893732,0.009887734813625529,0.0023297818502798755
0.7,-0.8985079970006609,-0.13430797670810174,0.25179079436221136,0.00015888615046903102,-0.0012057788250016176,0.006593905301161302,0.0033339981650557546
0.8,-0.9872477152310518,-0.12061940315128651,0.2377303768355228,0.0002214674633342091,-0.0014411557810028392,0.007718627573709898,0.0031733235546915093
0.9,-0.8914277003333431,-0.11778728448435938,0.24897871085687887,0.0005343740276606823,0.00031419281481024925,0.009164699066986984,0.0030929862495095734
1.0,-0.8914277003333431,-0.11684324492871627,0.26866329539423234,-2.8857788126794666e-05,-0.0012229869740292424,0.007397278352981781,0.003735684690965994
1.1,-0.9136126298909397,-0.10598679003882817,0.2461666273515333,-2.8857788126794666e-05,0.0007499728025522536,0.006754579911525173,0.0028519743339633927
1.2,-0.8923717398889862,-0.10881890870575532,0.24897871085687887,-0.0006546709167797412,0.0013967115882658953,0.008843349846258867,0.004619395047968783
1.3,-1.260547166589538,-0.10409871092754415,0.2658512118888999,0.0009098619048523338,0.001408920667280311,0.00603154416488663,0.0023297818502798755
1.4,-0.9046442541123378,-0.10315467137190104,0.27428746240491036,0.00040921140193003476,-0.0008571548348084096,0.004665809976791478,0.002691299723599334
1.5,-1.1146930552427818,-0.09135417692636984,0.22929412631951232,-2.8857788126794666e-05,-0.00044135156128722024,0.008120314099620324,0.0036151787331929032
