"(11, 10, 16)",20,0,0.7692141593442232,0.7732340462963117,"[-0.004510075998547114, 0.0010039552736491862, 0.19987106623000003, 0.301114758843777, 0.1459277817494904, 0.27477888506987247, -0.3353453677736753]","[-4.1650689253103224e-07, -5.59284533158122e-07, 0.19999993857104942, 0.301114758843777, 0.14715751024737936, 0.2763081648809621, -0.34906553770460214]","[  -0.0012634, -0.00145699,   -0.193269]","[-0.000395095, -0.00127342,   -0.193402]"
"(11, 10, 16)",20,0,0.7382812407855137,0.7732340462963117,"[-0.004425125936930644, 0.00118157812975635, 0.19987106623000003, 0.301114758843777, 0.1459277817494904, 0.27477888506987247, -0.3353453677736753]","[-4.1650689253103224e-07, -5.59284533158122e-07, 0.19999993857104942, 0.301114758843777, 0.14715751024737936, 0.2763081648809621, -0.34906553770460214]","[ -0.00124698, -0.00149132,   -0.193269]","[-0.000395095, -0.00127342,   -0.193402]"
"(11, 10, 16)",50,0.001,0.6679791531520973,0.695456646296333,"[-0.0041548302863327865, 0.0010194007393976353, 0.19988402913000003, 0.30090506890029245, 0.1459277817494904, 0.27477888506987247, -0.3353453677736753]","[-4.1650689253103224e-07, -5.59284533158122e-07, 0.19999993857104942, 0.301114758843777, 0.14715751024737936, 0.2763081648809621, -0.34906553770460214]","[ -0.00119453, -0.00146007,   -0.193283]","[-0.000395095, -0.00127342,   -0.193402]"
"(11, 10, 16)",0.011,50,0.6314220675827098,0.6592127799688708,"[-0.004463739601301767, 0.0009653416092780638, 0.19989051058, 0.301114758843777, 0.1459277817494904, 0.27477888506987247, -0.3353453677736753]","[-4.1650689253103224e-07, -5.59284533158122e-07, 0.19999993857104942, 0.301114758843777, 0.14715751024737936, 0.2763081648809621, -0.34906553770460214]","[ -0.00125453, -0.00144955,   -0.193289]","[-0.000395095, -0.00127342,   -0.193402]"
"(11, 10, 16)",50,0.002,0.6454824851093983,0.6565679462964269,"[-0.004556412395792461, 0.0011197962667625538, 0.19989051058, 0.3013244487872615, 0.1459277817494904, 0.27477888506987247, -0.3353453677736753]","[-4.1650689253103224e-07, -5.59284533158122e-07, 0.19999993857104942, 0.301114758843777, 0.14715751024737936, 0.2763081648809621, -0.34906553770460214]","[ -0.00127271, -0.00147932,   -0.193288]","[-0.000395095, -0.00127342,   -0.193402]"
"(11, 10, 16)",50,0,0.6398583180987203,0.6565679462964269,"[-0.00441740320405642, 0.001135241732511003, 0.19989051058, 0.30090506890029245, 0.1459277817494904, 0.27477888506987247, -0.3353453677736753]","[-4.1650689253103224e-07, -5.59284533158122e-07, 0.19999993857104942, 0.301114758843777, 0.14715751024737936, 0.2763081648809621, -0.34906553770460214]","[ -0.00124531, -0.00148247,   -0.193289]","[-0.000395095, -0.00127342,   -0.193402]"
"(11, 10, 16)",50,0.002,0.6089253995400108,0.6410124662963312,"[-0.004587303327289359, 0.001104350801014105, 0.19989310316000003, 0.30090506890029245, 0.1459277817494904, 0.27477888506987247, -0.3353453677736753]","[-4.1650689253103224e-07, -5.59284533158122e-07, 0.19999993857104942, 0.301114758843777, 0.14715751024737936, 0.2763081648809621, -0.34906553770460214]","[ -0.00127816,  -0.0014765,   -0.193291]","[-0.000395095, -0.00127342,   -0.193402]"
"(11, 10, 16)",100,0.155,0.3558378840596828,0.3765693062963704,"[-0.004324730409565726, 0.0013669237187377383, 0.19993717702000002, 0.30090506890029245, 0.1459277817494904, 0.27477888506987247, -0.3353453677736753]","[-4.1650689253103224e-07, -5.59284533158122e-07, 0.19999993857104942, 0.301114758843777, 0.14715751024737936, 0.2763081648809621, -0.34906553770460214]","[ -0.00122637, -0.00152724,   -0.193335]","[6.92151e-310,6.92151e-310,   -0.193402]"
"(11, 10, 16)",100,0.093,0.4064553871557458,0.3921247862964661,"[-0.004262948546571929, 0.0010657371366429823, 0.19993458444, 0.3013244487872615, 0.1459277817494904, 0.274860563810013, -0.335182023707541]","[-4.1650689253103224e-07, -5.59284533158122e-07, 0.19999993857104942, 0.301114758843777, 0.14715751024737936, 0.2763081648809621, -0.34906553770460214]","[ -0.00121617, -0.00146892,   -0.193333]","[-0.000395095, -0.00127342,   -0.193402]"
"(11, 10, 16)",100,0.126,0.20960954178215885,0.2287922462964609,"[-0.004741757984773849, 0.001289696389995493, 0.19996180653, 0.301114758843777, 0.1459277817494904, 0.274860563810013, -0.335182023707541]","[-4.1650689253103224e-07, -5.59284533158122e-07, 0.19999993857104942, 0.301114758843777, 0.14715751024737936, 0.2763081648809621, -0.34906553770460214]","[ -0.00130861, -0.00151234,   -0.193359]","[-0.000395095, -0.00127342,   -0.193402]"
"(11, 10, 16)",100,0.026,0.13930745414872933,0.15101484629631567,"[-0.004842153512138767, 0.0011584099311336765, 0.19997476943000003, 0.3013244487872615, 0.1459277817494904, 0.274860563810013, -0.335182023707541]","[-4.1650689253103224e-07, -5.59284533158122e-07, 0.19999993857104942, 0.301114758843777, 0.14715751024737936, 0.2763081648809621, -0.34906553770460214]","[ -0.00132835, -0.00148688,   -0.193372]","[-0.000395095, -0.00127342,   -0.193402]"
0,100,0.082,0.11681078610603032,0.1442741598997338,"[-0.004803539847767645, 0.001212469061253248, 0.19997736201000002, 0.301114758843777, 0.1459277817494904, 0.274860563810013, -0.335182023707541]","[-4.1650689253103224e-07, -5.59284533158122e-07, 0.19999993857104942, 0.301114758843777, 0.14715751024737936, 0.2763081648809621, -0.34906553770460214]","[ -0.00132063, -0.00149742,   -0.193375]","[-0.000395095, -0.00127342,   -0.193402]"
"(11, 10, 16)",200,0.284,-0.493411334552097,-0.4789576653037096,"[-0.004788094382019196, 0.0010657371366429823, 0.20007976892, 0.3013244487872615, 0.1459277817494904, 0.274860563810013, -0.335182023707541]","[-4.1650689253103224e-07, -5.59284533158122e-07, 0.19999993857104942, 0.301114758843777, 0.14715751024737936, 0.2763081648809621, -0.34906553770460214]","[  -0.0013184, -0.00146907,   -0.193478]","[-0.000395095, -0.00127342,   -0.193402]"
"(11, 10, 16)",200,0.363,-0.493411334552097,-0.4789636211518056,"[-0.004749480717648073, 0.0013051418557439422, 0.20007976892, 0.301114758843777, 0.14579114524972495, 0.27497198171370946, -0.335182023707541]","[-4.1650689253103224e-07, -5.59284533158122e-07, 0.19999993857104942, 0.301114758843777, 0.14715751024737936, 0.2763081648809621, -0.34906553770460214]","[ -0.00131029,  -0.0015143,   -0.193477]","[-0.000395095, -0.00127342,   -0.193402]"
"(11, 10, 16)",200,0.287,-0.5299684201214846,-0.5066922847148042,"[-0.004595026060163584, 0.0011197962667625538, 0.20008365779, 0.30090506890029245, 0.14579114524972495, 0.27497198171370946, -0.335182023707541]","[-4.1650689253103224e-07, -5.59284533158122e-07, 0.19999993857104942, 0.301114758843777, 0.14715751024737936, 0.2763081648809621, -0.34906553770460214]","[ -0.00128017, -0.00147853,   -0.193482]","[-0.000395095, -0.00127342,   -0.193402]"
"(11, 10, 16)",200,0.229,-0.5412167541428275,-0.5023153137035385,"[-0.004764926183396523, 0.0009885098079007372, 0.20008365779, 0.30090506890029245, 0.14579114524972495, 0.27497198171370946, -0.335182023707541]","[-4.1650689253103224e-07, -5.59284533158122e-07, 0.19999993857104942, 0.301114758843777, 0.14715751024737936, 0.2763081648809621, -0.34906553770460214]","[ -0.00131304, -0.00145313,   -0.193482]","[-0.000395095, -0.00127342,   -0.193402]"
"(11, 10, 16)",200,0.329,-0.5609013386801941,-0.548981753703659,"[-0.00488076717650989, 0.0010734598695172068, 0.20009143553000003, 0.301114758843777, 0.14579114524972495, 0.27497198171370946, -0.335182023707541]","[-4.1650689253103224e-07, -5.59284533158122e-07, 0.19999993857104942, 0.301114758843777, 0.14715751024737936, 0.2763081648809621, -0.34906553770460214]","[ -0.00133575, -0.00146949,   -0.193489]","[-0.000395095, -0.00127342,   -0.193402]"
"(11, 10, 16)",300,0.311,-1.415774724302652,-1.4208731661821417,"[-0.009081933860088024, -0.0020388014787952706, 0.20023402743000002, 0.30090506890029245, 0.14579114524972495, 0.27497198171370946, -0.335182023707541]","[-4.1650689253103224e-07, -5.59284533158122e-07, 0.19999993857104942, 0.301114758843777, 0.14715751024737936, 0.2763081648809621, -0.34906553770460214]","[ -0.00214968,-0.000867071,   -0.193628]","[-0.000395095, -0.00127342,   -0.193402]"
"(11, 10, 16)",300,0.298,-1.5198218140001103,-1.4823105537035697,"[-0.009251833983320962, -0.0024944427183745165, 0.20024699033, 0.301114758843777, 0.14579114524972495, 0.27497198171370946, -0.335182023707541]","[-4.1650689253103224e-07, -5.59284533158122e-07, 0.19999993857104942, 0.301114758843777, 0.14715751024737936, 0.2763081648809621, -0.34906553770460214]","[ -0.00218297,-0.000778727,   -0.193641]","[-0.000395095, -0.00127342,   -0.193402]"
"(11, 10, 16)",300,0.447,-1.5282580645161339,-1.5056437737035466,"[-0.008232433243923327, -0.005336408416089136, 0.2002508792, 0.30090506890029245, 0.14579114524972495, 0.27497198171370946, -0.335182023707541]","[-4.1650689253103224e-07, -5.59284533158122e-07, 0.19999993857104942, 0.301114758843777, 0.14715751024737936, 0.2763081648809621, -0.34906553770460214]","[ -0.00198535, -0.00022843,   -0.193649]","[-0.000395095, -0.00127342,   -0.193402]"
"(11, 10, 16)",300,0.378,-1.5451305655481549,-1.5057934465879246,"[-0.008410056100030492, -0.0061318499021342605, 0.20024828662000002, 0.30090506890029245, 0.14579114524972495, 0.27497198171370946, -0.335182023707541]","[-4.1650689253103224e-07, -5.59284533158122e-07, 0.19999993857104942, 0.301114758843777, 0.14715751024737936, 0.2763081648809621, -0.34906553770460214]","[ -0.00201972,-7.29068e-05,   -0.193646]","[-0.000395095, -0.00127342,   -0.193402]"
"(11, 10, 16)",300,0.413,-1.4382713923453379,-1.404533153703591,"[-0.008139760449432633, -0.005405913011957157, 0.20023402743000002, 0.30090506890029245, 0.14579114524972495, 0.27497198171370946, -0.335182023707541]","[-4.1650689253103224e-07, -5.59284533158122e-07, 0.19999993857104942, 0.301114758843777, 0.14715751024737936, 0.2763081648809621, -0.34906553770460214]","[6.92155e-310,6.92155e-310,   -0.193632]","[           0, -0.00127342,   -0.193402]"
