"(11, 10, 16)",0,0,0.7382812407855137,0.6741517427817507,"[-0.0023013743965189038, 0.0017067239652036167, 0.09988432966, 0.301114758843777, 0.1470208737476139, 0.2742142568008633, -0.33501867964140675]","[-4.1650689253103224e-07, -5.59284533158122e-07, 0.09999992199497172, 0.301114758843777, 0.14715751024737936, 0.2763081648809621, -0.34906371354499477]","[-0.000609698, -0.00143193,  -0.0932827]","[-0.000395421, -0.00127384,  -0.0934016]"
"(11, 10, 16)",0,0,0.6932879047001288,0.6872381643227077,"[-0.0023013743965189038, 0.0016990012323293922, 0.09988432966, 0.301114758843777, 0.1470208737476139, 0.2742142568008633, -0.33501867964140675]","[-4.1650689253103224e-07, -5.59284533158122e-07, 0.09999992199497172, 0.301114758843777, 0.14715751024737936, 0.2763081648809621, -0.34906371354499477]","[-0.000609698, -0.00143121,  -0.0932827]","[-0.000395421, -0.00127384,  -0.0934016]"
"(11, 10, 16)",0,0,0.6876637376894508,0.7240809879951595,"[-0.0023013743965189038, 0.0017067239652036167, 0.09988173708, 0.301114758843777, 0.1470208737476139, 0.2742142568008633, -0.33501867964140675]","[-4.1650689253103224e-07, -5.59284533158122e-07, 0.09999992199497172, 0.301114758843777, 0.14715751024737936, 0.2763081648809621, -0.34906371354499477]","[-0.000609692, -0.00143193,  -0.0932801]","[-0.000395421, -0.00127384,  -0.0934016]"
"(11, 10, 16)",0,0,0.7017241552161393,0.6919568477984146,"[-0.0023090971293931286, 0.001683555766580943, 0.09988303337000001, 0.301114758843777, 0.1470208737476139, 0.2742142568008633, -0.33501867964140675]","[-4.1650689253103224e-07, -5.59284533158122e-07, 0.09999992199497172, 0.301114758843777, 0.14715751024737936, 0.2763081648809621, -0.34906371354499477]","[-0.000610415, -0.00142977,  -0.0932814]","[-0.000395421, -0.00127384,  -0.0934016]"
"(11, 10, 16)",0,0,0.7129724892374822,0.7238711460500136,"[-0.0023013743965189038, 0.0016912784994551676, 0.09988173708, 0.301114758843777, 0.1470208737476139, 0.2742142568008633, -0.33501867964140675]","[-4.1650689253103224e-07, -5.59284533158122e-07, 0.09999992199497172, 0.301114758843777, 0.14715751024737936, 0.2763081648809621, -0.34906371354499477]","[-0.000609692, -0.00143049,  -0.0932801]","[-0.000395421, -0.00127384,  -0.0934016]"
"(11, 10, 16)",5,0,0.6876637376894508,0.6432200855009655,"[-0.0026025609786136596, 0.001166132664007901, 0.09988821853, 0.301114758843777, 0.1470208737476139, 0.2742142568008633, -0.33501867964140675]","[-4.1650689253103224e-07, -5.59284533158122e-07, 0.09999992199497172, 0.301114758843777, 0.14715751024737936, 0.2763081648809621, -0.34906371354499477]","[           0, -0.00138151,  -0.0932872]","[-0.000395421, -0.00127384,  -0.0934016]"
"(11, 10, 16)",5,0,0.5358112284012487,0.6187827167951473,"[-0.0025716700471167617, 0.0011429644653852275, 0.09990895917, 0.301114758843777, 0.1470208737476139, 0.2742142568008633, -0.33501867964140675]","[-4.1650689253103224e-07, -5.59284533158122e-07, 0.09999992199497172, 0.301114758843777, 0.14715751024737936, 0.2763081648809621, -0.34906371354499477]","[-0.000634977, -0.00137937,   -0.093308]","[-0.000395421, -0.00127384,  -0.0934016]"
"(11, 10, 16)",5,0,0.5076903933478848,0.5305805307523993,"[-0.0025562245813683126, 0.001135241732511003, 0.09991025546000001, 0.301114758843777, 0.1470208737476139, 0.2742142568008633, -0.33501867964140675]","[-4.1650689253103224e-07, -5.59284533158122e-07, 0.09999992199497172, 0.301114758843777, 0.14715751024737936, 0.2763081648809621, -0.34906371354499477]","[-0.000633539, -0.00137865,  -0.0933093]","[-0.000395421, -0.00127384,  -0.0934016]"
"(11, 10, 16)",5,0,0.5161266438638953,0.5284104565604645,"[-0.0025562245813683126, 0.0011429644653852275, 0.09991025546000001, 0.301114758843777, 0.1470208737476139, 0.2742142568008633, -0.33501867964140675]","[-4.1650689253103224e-07, -5.59284533158122e-07, 0.09999992199497172, 0.301114758843777, 0.14715751024737936, 0.2763081648809621, -0.34906371354499477]","[-0.000633539, -0.00137937,  -0.0933093]","[-0.000395421, -0.00127384,  -0.0934016]"
"(11, 10, 16)",5,0,0.5751803974759687,0.5571440973872992,"[-0.0025716700471167617, 0.0011429644653852275, 0.09990766288000001, 0.301114758843777, 0.1470208737476139, 0.2742142568008633, -0.33501867964140675]","[-4.1650689253103224e-07, -5.59284533158122e-07, 0.09999992199497172, 0.301114758843777, 0.14715751024737936, 0.2763081648809621, -0.34906371354499477]","[-0.000634973, -0.00137937,  -0.0933067]","[-0.000395421, -0.00127384,  -0.0934016]"
