"(11, 3, 16)",0,0,-0.3816463402864233,-0.37847063508720563,"[-1.3344496270016242, 0.003791861841244234, 0.09863081723000001, 0.6240372718099444, 0.06708852138483126, 0.3425792013287518, -0.06403087392463747]","[-1.3348666545768322, 1.2071640309585518e-06, 0.09868915028000001, 0.6238275818664599, 0.0672251578845967, 0.34263114090533653, -0.06403087392463752]","[  -0.0896306,-0.000843969,  -0.0212211]","[  -0.0896987,-0.000495897,  -0.0211973]"
"(11, 3, 16)",0,0,-0.3802302809529576,-0.3786912595855027,"[-1.3344496270016242, 0.003791861841244234, 0.09863081723000001, 0.6240372718099444, 0.06736179438436214, 0.34235636552135895, -0.06403087392463747]","[-1.3348666545768322, 1.2071640309585518e-06, 0.09868915028000001, 0.6238275818664599, 0.0672251578845967, 0.34263114090533653, -0.06403087392463752]","[  -0.0896308,-0.000845982,  -0.0212196]","[  -0.0896987,-0.000495897,  -0.0211973]"
"(11, 3, 16)",0,0,-0.3840064391755278,-0.37857638771401253,"[-1.3344496270016242, 0.003791861841244234, 0.09863081723000001, 0.6238275818664599, 0.06736179438436214, 0.34235636552135895, -0.06403087392463747]","[-1.3348666545768322, 1.2071640309585518e-06, 0.09868915028000001, 0.6238275818664599, 0.0672251578845967, 0.34263114090533653, -0.06403087392463752]","[  -0.0896307,-0.000846057,  -0.0212197]","[  -0.0896987,-0.000495897,  -0.0211973]"
"(11, 3, 16)",0,0,-0.3816463402864233,-0.3784901440373332,"[-1.3344496270016242, 0.003791861841244234, 0.09863081723000001, 0.6240372718099444, 0.06708852138483126, 0.3425792013287518, -0.06403087392463747]","[-1.3348666545768322, 1.2071640309585518e-06, 0.09868915028000001, 0.6238275818664599, 0.0672251578845967, 0.34263114090533653, -0.06403087392463752]","[  -0.0896306,-0.000843969,  -0.0212211]","[  -0.0896987,-0.000495897,  -0.0211973]"
"(11, 3, 16)",0,0,-0.38259037984206423,-0.378942473334632,"[-1.3344496270016242, 0.003791861841244234, 0.09863081723000001, 0.6238275818664599, 0.06708852138483126, 0.3425792013287518, -0.06403087392463747]","[-1.3348666545768322, 1.2071640309585518e-06, 0.09868915028000001, 0.6238275818664599, 0.0672251578845967, 0.34263114090533653, -0.06403087392463752]","[  -0.0896306,-0.000844044,  -0.0212212]","[  -0.0896987,-0.000495897,  -0.0211973]"
"(11, 3, 16)",5,0,-0.4043032896218404,-0.3995518738968833,"[-1.3343260632756366, 0.004000375628848296, 0.09863081723000001, 0.6236178919229755, 0.06708852138483126, 0.3425792013287518, -0.06403087392463747]","[-1.3348666545768322, 1.2071640309585518e-06, 0.09868915028000001, 0.6238275818664599, 0.0672251578845967, 0.34263114090533653, -0.06403087392463752]","[  -0.0896277,-0.000863325,  -0.0212323]","[  -0.0896987,-0.000495897,  -0.0211973]"
"(11, 3, 16)",5,0,-0.39203077539848874,-0.394669898860742,"[-1.3343260632756366, 0.003961761964477174, 0.09863081723000001, 0.6236178919229755, 0.06708852138483126, 0.3425792013287518, -0.06403087392463747]","[-1.3348666545768322, 1.2071640309585518e-06, 0.09868915028000001, 0.6238275818664599, 0.0672251578845967, 0.34263114090533653, -0.06403087392463752]","[  -0.0896278,-0.000859768,  -0.0212323]","[  -0.0896987,-0.000495897,  -0.0211973]"
"(11, 3, 16)",5,0,-0.3835344193977073,-0.38061001429617247,"[-1.334302895077014, 0.0038073073069926832, 0.09863081723000001, 0.6236178919229755, 0.06736179438436214, 0.34235636552135895, -0.06403087392463747]","[-1.3348666545768322, 1.2071640309585518e-06, 0.09868915028000001, 0.6238275818664599, 0.0672251578845967, 0.34263114090533653, -0.06403087392463752]","[  -0.0896276,-0.000847555,   -0.021233]","[  -0.0896987,-0.000495897,  -0.0211973]"
"(11, 3, 16)",5,5,-0.37645412273038953,-0.3726260785986676,"[-1.3343955678715045, 0.003730079978250438, 0.09863081723000001, 0.6236178919229755, 0.06708852138483126, 0.3425792013287518, -0.06403087392463747]","[-1.3348666545768322, 1.2071640309585518e-06, 0.09868915028000001, 0.6238275818664599, 0.0672251578845967, 0.34263114090533653, -0.06403087392463752]","[  -0.0896294,-0.000838428,  -0.0212261]","[  -0.0896987,-0.000495897,  -0.0211973]"
"(11, 3, 16)",5,0,-0.3325562833930145,-0.33272907047598055,"[-1.3346426953234798, 0.003328497868790764, 0.09863081723000001, 0.6236178919229755, 0.06708852138483126, 0.3425792013287518, -0.06403087392463747]","[-1.3348666545768322, 1.2071640309585518e-06, 0.09868915028000001, 0.6238275818664599, 0.0672251578845967, 0.34263114090533653, -0.06403087392463752]","[   -0.089635,-0.000801439,  -0.0212041]","[  -0.0896987,-0.000495897,  -0.0211973]"
"(11, 3, 16)",10,0,-0.3528531338393271,-0.3500746172401519,"[-1.3342797268783912, 0.003498397992023703, 0.09862952094, 0.6238275818664599, 0.06736179438436214, 0.34235636552135895, -0.06403087392463747]","[-1.3348666545768322, 1.2071640309585518e-06, 0.09868915028000001, 0.6238275818664599, 0.0672251578845967, 0.34263114090533653, -0.06403087392463752]","[  -0.0896261,-0.000819023,  -0.0212347]","[  -0.0896987,-0.000495897,  -0.0211973]"
"(11, 3, 16)",10,0,-0.35143707450586353,-0.3530268835187622,"[-1.3345345770632406, 0.0035215661906463766, 0.09862822465000001, 0.6238275818664599, 0.06708852138483126, 0.3425792013287518, -0.06403087392463747]","[-1.3348666545768322, 1.2071640309585518e-06, 0.09868915028000001, 0.6238275818664599, 0.0672251578845967, 0.34263114090533653, -0.06403087392463752]","[  -0.0896301,-0.000819139,   -0.021213]","[  -0.0896987,-0.000495897,  -0.0211973]"
"(11, 3, 16)",10,0,-0.3585173711731814,-0.36021245260690604,"[-1.334102104022284, 0.0035987935193886214, 0.09862822465000001, 0.6238275818664599, 0.06708852138483126, 0.3425792013287518, -0.06403087392463747]","[-1.3348666545768322, 1.2071640309585518e-06, 0.09868915028000001, 0.6238275818664599, 0.0672251578845967, 0.34263114090533653, -0.06403087392463752]","[  -0.0896208,-0.000826252,  -0.0212517]","[  -0.0896987,-0.000495897,  -0.0211973]"
"(11, 3, 16)",10,0.002,-0.3646536282848583,-0.3588755399780304,"[-1.334140717686655, 0.0035833480536401727, 0.09862952094, 0.6240372718099444, 0.06736179438436214, 0.34235636552135895, -0.06403087392463747]","[-1.3348666545768322, 1.2071640309585518e-06, 0.09868915028000001, 0.6238275818664599, 0.0672251578845967, 0.34263114090533653, -0.06403087392463752]","[  -0.0896231,-0.000826772,   -0.021247]","[  -0.0896987,-0.000495897,  -0.0211973]"
"(11, 3, 16)",10,0,-0.3552132327284338,-0.35480562813718164,"[-1.334171608618152, 0.0035679025878917235, 0.09862952094, 0.6236178919229755, 0.06708852138483126, 0.3425792013287518, -0.06403087392463747]","[-1.3348666545768322, 1.2071640309585518e-06, 0.09868915028000001, 0.6238275818664599, 0.0672251578845967, 0.34263114090533653, -0.06403087392463752]","[  -0.0896236,-0.000823486,  -0.0212459]","[  -0.0896987,-0.000495897,  -0.0211973]"
"(11, 3, 16)",10,0,-0.35993343050664495,-0.35529920966270256,"[-1.3341638858852778, 0.0035679025878917235, 0.09862822465000001, 0.6236178919229755, 0.06736179438436214, 0.34235636552135895, -0.06403087392463747]","[-1.3348666545768322, 1.2071640309585518e-06, 0.09868915028000001, 0.6238275818664599, 0.0672251578845967, 0.34263114090533653, -0.06403087392463752]","[  -0.0896223,-0.000825495,  -0.0212449]","[  -0.0896987,-0.000495897,  -0.0211973]"
"(11, 3, 16)",20,0.001,-0.3755100831747464,-0.3717590036620683,"[-1.3339785402962965, 0.0037146345125019893, 0.09862822465000001, 0.6238275818664599, 0.06736179438436214, 0.34235636552135895, -0.06403087392463747]","[-1.3348666545768322, 1.2071640309585518e-06, 0.09868915028000001, 0.6238275818664599, 0.0672251578845967, 0.34263114090533653, -0.06403087392463752]","[  -0.0896183,-0.000838935,  -0.0212613]","[  -0.0896987,-0.000495897,  -0.0211973]"
"(11, 3, 16)",20,0,-0.3684297865074285,-0.36565959993962666,"[-1.334171608618152, 0.003691466313879316, 0.09862822465000001, 0.6236178919229755, 0.06736179438436214, 0.34235636552135895, -0.06403087392463747]","[-1.3348666545768322, 1.2071640309585518e-06, 0.09868915028000001, 0.6238275818664599, 0.0672251578845967, 0.34263114090533653, -0.06403087392463752]","[  -0.0896224,-0.000836876,  -0.0212442]","[  -0.0896987,-0.000495897,  -0.0211973]"
